GROUP,DD,GRADE,SEQNO,P,Mn,S,Mn/S,Mn/S(critical- theoretical),START_TEMP,FINISH_TEMP,CS,Mould cooling water Flowrate,Mould Level,MCW Delta Temp,Sec  Cooling Zone flow rate
2,2,980,S19,0.035,0.744,0.030,24.80000000,21.72572514,1554,1554,2.70,2308.21,61.08,0.00,255.43
2,2,980,S24,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1567,1562,2.76,2302.93,61.03,0.00,262.31
2,9,980,S28,0.025,0.740,0.033,22.42424242,20.14342540,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,3,1090,M,#N/A,#N/A,#N/A,#N/A,#N/A,0,0,2.26,2308.24,60.64,0.00,245.93
2,3,1090,S05,0.017,0.779,0.013,59.92307692,42.18126779,1559,1559,2.40,2302.95,61.33,0.00,234.11
2,5,1090,S10,0.027,0.785,0.008,98.12500000,62.00271238,1554,1538,2.73,2305.65,60.98,0.00,259.11
2,6,1090,S14,0.028,0.791,0.020,39.55000000,29.96988564,1558,1556,2.64,2307.07,60.89,0.00,252.19
2,5,1090,S19,0.017,0.784,0.016,49.00000000,35.77449321,1564,1552,2.56,2307.40,61.26,0.00,242.46
2,5,1090,S23,#N/A,#N/A,#N/A,#N/A,#N/A,1698,1561,2.59,2309.13,61.05,0.00,246.16
2,6,1087,S27,0.019,1.187,0.011,107.90909090,48.15942887,0,1552,2.75,2305.15,61.02,0.00,260.96
2,5,1087,S29,0.017,1.215,0.016,75.93750000,35.77449321,0,1544,2.87,2306.05,60.98,0.00,273.40
2,3,1087,M,0.024,1.160,0.019,61.05263158,31.21470086,1584,1574,2.26,2299.49,60.59,0.00,247.00
2,0,1087,S04,0.020,1.187,0.028,42.39285714,22.94811947,1554,1554,0.00,2307.33,0.00,0.00,0.00
2,0,1087,S08,0.017,1.182,0.019,62.21052632,31.21470086,0,1540,0.00,2307.92,0.00,0.00,0.00
2,0,1087,S12,0.021,1.156,0.023,50.26086957,26.82423957,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,0,1087,S19,0.029,1.175,0.024,48.95833333,25.93359266,1559,1559,0.00,2302.28,0.00,0.00,0.00
2,0,1087,S23,0.015,1.217,0.019,64.05263158,31.21470086,1561,1558,0.00,2301.35,0.00,0.00,0.00
2,0,1086,S27,0.032,0.700,0.025,28.00000000,25.10710746,1557,1561,0.00,2303.25,0.00,0.00,0.00
2,1,1086,M,0.015,0.686,0.027,25.40740741,23.61991192,1588,1588,2.28,2309.28,60.62,0.00,242.83
2,5,1086,S04,0.019,0.701,0.020,35.05000000,29.96988564,0,0,2.27,2309.68,60.93,0.00,241.39
2,4,1086,S06,0.021,0.721,0.020,36.05000000,29.96988564,0,1547,2.52,2312.72,60.83,0.00,242.44
2,5,1086,S10,0.015,0.695,0.015,46.33333333,37.65403131,1562,1545,2.50,2310.34,61.12,0.00,236.45
2,5,1086,S18,0.029,0.693,0.017,40.76470588,34.09448306,0,1592,2.43,2310.64,61.14,0.00,233.98
2,4,1086,S22,0.017,0.728,0.006,121.33333330,77.89993267,1557,1553,2.38,2312.46,60.92,0.00,232.53
2,2,1086,S25,0.019,0.689,0.024,28.70833333,25.93359266,1556,1556,2.47,2310.07,61.15,0.00,234.81
2,4,1086,M,0.019,0.697,0.023,30.30434783,26.82423957,1561,1560,2.18,2305.71,60.38,0.00,245.41
2,6,1092,S04,0.019,1.000,0.018,55.55555556,32.58285073,0,1558,2.55,2305.19,61.03,0.00,242.06
2,7,1092,S08,0.021,1.063,0.015,70.86666667,37.65403131,0,1552,2.64,2307.32,60.93,0.00,250.90
2,5,1092,S15,0.015,1.056,0.014,75.42857143,39.77262916,1556,1553,2.70,2308.32,60.81,0.00,257.81
2,6,1092,S19,0.013,1.025,0.013,78.84615385,42.18126779,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,8,1092,S23,0.019,1.052,0.015,70.13333333,37.65403131,0,1559,2.61,2305.89,61.18,0.00,246.46
2,2,1088,S27,0.018,0.549,0.009,61.00000000,56.47110389,1560,1560,2.64,2305.64,60.98,0.00,251.01
2,3,1088,M,0.021,0.518,0.008,64.75000000,62.00271238,1568,1568,2.25,2302.14,60.34,0.00,242.49
2,3,1088,S04,0.028,0.540,0.025,21.60000000,25.10710746,1567,1547,2.12,2306.90,61.01,0.00,225.35
2,5,980,S14,0.021,0.877,0.019,46.15789474,31.21470086,0,0,2.49,2303.32,61.09,0.00,236.66
2,5,1090,S19,0.024,0.774,0.027,28.66666667,23.61991192,1552,1517,2.60,2304.48,61.22,0.00,245.96
2,7,1090,M,0.018,0.801,0.017,47.11764706,34.09448306,0,1587,2.29,2298.32,60.55,0.00,242.83
2,10,1090,S04,0.029,0.797,0.030,26.56666667,21.72572514,1576,1560,2.57,2297.13,61.03,0.00,244.10
2,0,1086,S09,0.026,0.721,0.026,27.73076923,24.33786233,1545,1543,2.41,2297.57,60.96,0.00,230.33
2,5,1090,S13,0.024,0.780,0.023,33.91304348,26.82423957,1692,1564,2.39,2299.07,61.01,0.00,236.54
2,5,1090,M,0.021,0.813,0.021,38.71428571,28.83191546,1597,1597,2.25,2301.96,60.85,0.00,245.73
2,6,1092,S04,0.021,1.075,0.016,67.18750000,35.77449321,0,0,2.25,2305.04,61.18,0.00,245.55
2,6,1090,S08,0.024,0.826,0.019,43.47368421,31.21470086,1556,1556,2.14,2304.94,61.22,0.00,227.84
2,6,1090,S12,0.018,0.802,0.019,42.21052632,31.21470086,1546,1548,2.47,2307.48,60.91,0.00,234.63
2,5,1090,S16,0.019,0.785,0.014,56.07142857,39.77262916,1568,1568,2.51,2305.41,60.92,0.00,239.27
2,7,1090,M,0.017,0.785,0.019,41.31578947,31.21470086,0,1586,2.30,2300.04,60.96,0.00,241.55
2,7,1090,S04,0.020,0.767,0.022,34.86363636,27.78715793,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,4,1090,S08,0.016,0.843,0.018,46.83333333,32.58285073,1560,1553,2.65,2302.83,61.26,0.00,249.73
2,6,1090,S12,0.026,0.808,0.028,28.85714286,22.94811947,1560,1558,2.58,2298.74,60.98,0.00,245.71
2,5,1090,S16,0.028,0.785,0.025,31.40000000,25.10710746,1546,1547,2.55,2304.71,60.87,0.00,243.30
2,7,1090,S20,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1558,1550,2.71,2302.05,61.03,0.00,257.45
2,5,1090,S24,0.028,0.795,0.028,28.39285714,22.94811947,0,1545,2.57,2301.87,60.82,0.00,245.46
2,6,1090,S28,0.027,0.748,0.023,32.52173913,26.82423957,1545,1541,2.69,2303.64,61.09,0.00,254.51
2,8,1090,M,0.027,0.827,0.012,68.91666667,44.94691449,1590,1590,2.19,2301.04,60.74,0.00,244.41
2,10,1090,S04,0.022,0.778,0.016,48.62500000,35.77449321,0,1548,2.45,2302.21,60.94,0.00,232.87
2,3,1090,S08,0.024,0.750,0.023,32.60869565,26.82423957,1562,1551,2.18,2303.39,60.95,0.00,238.32
2,4,1090,S12,0.025,0.789,0.028,28.17857143,22.94811947,0,1550,2.42,2301.90,60.82,0.00,233.65
2,4,1090,S16,0.025,0.811,0.027,30.03703704,23.61991192,1557,1651,2.70,2304.50,61.14,0.00,255.24
2,9,1090,S20,0.023,0.809,0.023,35.17391304,26.82423957,1559,1559,2.84,2299.53,61.10,0.00,269.07
2,7,1090,S23,0.032,0.800,0.022,36.36363636,27.78715793,0,0,2.58,2305.41,61.06,0.00,245.63
2,6,1090,S28,0.027,0.802,0.024,33.41666667,25.93359266,1557,1555,2.99,2301.74,60.83,0.00,284.91
2,7,1090,M,0.030,0.780,0.027,28.88888889,23.61991192,1585,1585,2.20,2297.00,60.47,0.00,245.21
2,2,1088,S04,0.017,0.490,0.023,21.30434783,26.82423957,1558,1561,2.35,2300.92,61.06,0.00,233.45
2,3,1088,S09,0.019,0.514,0.027,19.03703704,23.61991192,1562,1559,2.72,2275.45,61.28,0.00,260.68
2,5,1088,M,0.029,0.527,0.008,65.87500000,62.00271238,0,0,2.27,2292.93,60.63,0.00,243.13
2,4,1088,S04,0.019,0.535,0.010,53.50000000,51.94243253,0,0,2.04,2296.56,61.10,0.00,214.29
2,5,1088,S08,0.021,0.522,0.019,27.47368421,31.21470086,1566,1566,2.17,2292.95,60.94,0.00,243.35
2,5,1088,S13,0.030,0.548,0.023,23.82608696,26.82423957,1649,1558,2.50,2298.54,60.83,0.00,239.15
2,8,1090,S16,0.028,0.810,0.022,36.81818182,27.78715793,0,0,2.43,2300.64,60.96,0.00,231.98
2,4,1090,S24,0.027,0.786,0.026,30.23076923,24.33786233,0,1552,2.68,2299.91,61.08,0.00,254.03
2,4,1090,S28,0.019,0.765,0.018,42.50000000,32.58285073,0,1549,2.50,2298.34,60.89,0.00,238.53
2,3,1090,S29,0.024,0.807,0.018,44.83333333,32.58285073,1563,1555,2.56,2299.41,60.90,0.00,243.69
2,5,1090,M,0.020,0.785,0.020,39.25000000,29.96988564,1547,1574,2.47,2297.42,60.68,0.00,238.16
2,6,1090,S04,0.021,0.799,0.025,31.96000000,25.10710746,1641,1562,2.58,2304.16,60.92,0.00,246.14
2,6,1090,S13,0.027,0.804,0.013,61.84615385,42.18126779,0,1561,2.39,2303.74,61.13,0.00,232.27
2,6,1090,S17,0.020,0.813,0.027,30.11111111,23.61991192,0,1559,2.60,2300.47,61.16,0.00,246.00
2,3,1090,S21,0.026,0.790,0.024,32.91666667,25.93359266,0,1541,2.66,2298.32,61.13,0.00,252.67
2,8,1090,S27,0.021,0.803,0.025,32.12000000,25.10710746,0,1568,2.66,2300.81,60.87,0.00,253.94
2,10,1090,M,0.023,0.811,0.026,31.19230769,24.33786233,1573,1573,2.66,2294.48,60.77,0.00,254.71
2,8,1090,S14,0.016,0.823,0.026,31.65384615,24.33786233,0,0,2.72,2299.11,61.07,0.00,257.64
2,11,1090,S22,0.029,0.765,0.027,28.33333333,23.61991192,0,1529,2.26,2299.65,60.90,0.00,241.98
2,0,1090,S29,0.024,0.790,0.025,31.60000000,25.10710746,0,0,2.64,2298.79,60.91,0.00,253.06
2,7,1090,S26,0.022,0.790,0.017,46.47058824,34.09448306,1559,1559,2.54,2298.31,60.66,0.00,243.00
2,5,1090,M,0.018,0.791,0.016,49.43750000,35.77449321,1582,1577,2.21,2296.19,60.61,0.00,246.94
2,7,1090,S08,0.026,0.813,0.026,31.26923077,24.33786233,1565,1565,2.59,2300.02,61.01,0.00,246.75
2,12,1090,S12,0.030,0.782,0.026,30.07692308,24.33786233,1564,1559,2.59,2298.47,61.09,0.00,245.77
2,7,1090,S16,0.021,0.778,0.028,27.78571429,22.94811947,1562,1571,2.45,2297.38,60.98,0.00,236.59
2,5,1090,S20,0.018,0.811,0.027,30.03703704,23.61991192,1561,1553,2.30,2297.83,60.94,0.00,238.89
2,6,1090,S23,0.020,0.785,0.030,26.16666667,21.72572514,0,0,2.68,2299.02,60.88,0.00,255.35
2,6,1090,M,0.032,0.773,0.016,48.31250000,35.77449321,1577,1568,2.26,2289.18,60.51,0.00,241.28
2,8,1090,S04,0.000,0.000,0.000,#DIV/0!,#DIV/0!,1569,1569,2.70,2295.20,61.34,0.00,254.41
2,9,1090,S08,0.026,0.808,0.023,35.13043478,26.82423957,0,1570,2.54,2291.85,61.07,0.00,240.71
2,8,1090,S11,0.031,0.820,0.015,54.66666667,37.65403131,0,1545,2.51,2293.90,61.15,0.00,237.68
2,11,1090,S16,0.015,0.800,0.013,61.53846154,42.18126779,1564,1564,2.57,2295.31,61.02,0.00,243.33
2,6,1090,S08,0.025,0.823,0.026,31.65384615,24.33786233,0,1693,2.31,2293.22,60.66,0.00,239.01
2,5,1090,S12,0.030,0.811,0.026,31.19230769,24.33786233,0,1554,2.37,2292.54,61.07,0.00,232.24
2,7,1090,S20,0.033,0.820,0.025,32.80000000,25.10710746,0,0,2.53,2291.78,60.97,0.00,241.30
2,5,1090,S24,0.028,0.773,0.026,29.73076923,24.33786233,1567,1555,2.40,2292.47,61.13,0.00,230.93
2,3,1090,S28,0.027,0.806,0.027,29.85185185,23.61991192,0,0,2.43,2292.95,60.99,0.00,231.69
2,10,1090,M,0.025,0.795,0.011,72.27272727,48.15942887,0,1588,2.23,2311.08,60.49,0.00,238.29
2,7,1090,S04,0.033,0.790,0.019,41.57894737,31.21470086,0,0,2.58,2323.27,61.13,0.00,244.07
2,7,1090,S08,0.017,0.810,0.019,42.63157895,31.21470086,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,18,1090,S15,0.025,0.823,0.031,26.54838710,21.16780940,1570,1570,2.69,2320.66,61.11,0.00,254.94
2,10,1090,S20,0.028,0.791,0.024,32.95833333,25.93359266,1561,1557,2.42,2318.27,61.00,0.00,230.76
2,0,1090,S24,0.024,0.825,0.028,29.46428571,22.94811947,0,0,0.00,2311.29,0.00,0.00,0.00
2,0,1090,S28,0.025,0.793,0.030,26.43333333,21.72572514,1563,1556,0.00,2310.27,0.00,0.00,276.10
2,5,1090,M,0.020,0.795,0.019,41.84210526,31.21470086,1577,1577,2.29,2246.66,60.70,0.00,240.91
2,6,1090,S03,0.000,0.000,0.000,#DIV/0!,#DIV/0!,0,1547,2.62,2248.08,61.12,0.00,248.39
2,7,1090,S07,0.030,0.797,0.030,26.56666667,21.72572514,1546,1557,2.62,2247.64,61.09,0.00,247.13
2,6,1090,S11,0.027,0.782,0.026,30.07692308,24.33786233,1560,1561,2.79,2243.51,61.03,0.00,264.74
2,3,1090,S15,0.023,0.791,0.022,35.95454545,27.78715793,1572,1562,2.74,2242.99,60.96,0.00,260.23
2,5,1087,M,0.032,1.195,0.027,44.25925926,23.61991192,1550,1572,2.24,2248.56,60.63,0.00,244.18
2,6,1087,S05,0.029,1.260,0.017,74.11764706,34.09448306,0,1536,2.46,2252.79,61.00,0.00,236.31
2,3,1087,S09,0.020,1.168,0.017,68.70588235,34.09448306,1537,1550,2.59,2252.56,61.21,0.00,245.25
2,5,1090,S13,0.035,0.785,0.029,27.06896552,22.31802259,0,1558,2.61,2249.24,61.23,0.00,246.72
2,3,1087,M,0.022,1.178,0.010,117.80000000,51.94243253,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,6,1087,S05,0.032,1.200,0.023,52.17391304,26.82423957,0,1543,2.65,2248.17,60.88,0.00,252.30
2,3,1087,S09,0.025,1.187,0.024,49.45833333,25.93359266,1541,1546,2.69,2247.49,60.92,0.00,256.31
2,3,1087,S13,0.028,1.168,0.027,43.25925926,23.61991192,1536,1536,2.67,2246.52,61.29,0.00,251.90
2,5,1087,S17,0.020,0.781,0.026,30.03846154,24.33786233,1540,1542,2.79,2244.13,61.02,0.00,264.86
2,6,1087,S21,0.027,1.181,0.023,51.34782609,26.82423957,1546,1546,2.60,2249.53,60.94,0.00,246.22
2,9,1090,S25,0.027,0.800,0.028,28.57142857,22.94811947,1547,1537,2.65,2246.08,61.22,0.00,250.91
2,6,1087,M,0.026,1.170,0.024,48.75000000,25.93359266,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,3,1095,S04,0.031,1.073,0.033,32.51515152,20.14342540,0,0,2.20,2245.98,61.02,0.00,229.41
2,4,1095,S08,0.030,1.120,0.029,38.62068966,22.31802259,0,1568,2.55,2246.20,61.18,0.00,240.71
2,4,1095,S12,0.025,1.100,0.024,45.83333333,25.93359266,1541,1541,2.44,2245.42,61.10,0.00,233.06
2,4,1095,S16,0.029,1.088,0.028,38.85714286,22.94811947,1547,1539,2.52,2245.48,61.19,0.00,238.95
2,7,1087,S24,0.023,1.166,0.028,41.64285714,22.94811947,0,1550,2.72,2243.00,60.80,0.00,261.26
2,8,1088,S28,0.023,0.530,0.027,19.62962963,23.61991192,1557,1565,2.70,2243.62,60.85,0.00,256.04
2,4,1088,M,0.025,0.517,0.024,21.54166667,25.93359266,0,0,2.24,2242.74,60.68,0.00,246.19
2,3,1088,S04,0.024,0.505,0.027,18.70370370,23.61991192,1547,1535,2.42,2241.71,60.94,0.00,233.38
2,3,1088,S08,0.023,0.508,0.026,19.53846154,24.33786233,0,1563,2.66,2242.20,61.13,0.00,251.27
2,2,1088,S16,0.025,0.530,0.023,23.04347826,26.82423957,1556,1556,2.69,2240.68,61.17,0.00,254.09
2,2,1091,S20,0.023,0.575,0.016,35.93750000,35.77449321,1564,1554,2.62,2249.23,60.76,0.00,250.81
2,6,1087,S09,0.034,1.170,0.015,78.00000000,37.65403131,1545,1545,2.56,2248.98,61.05,0.00,243.31
2,3,1091,S17,0.025,0.564,0.019,29.68421053,31.21470086,0,1538,2.53,2244.72,60.93,0.00,240.04
2,7,980,S05,0.022,0.783,0.031,25.25806452,21.16780940,1553,1556,2.75,2245.14,61.19,0.00,259.44
2,5,909,S15,0.025,1.041,0.026,40.03846154,24.33786233,1555,1558,2.37,2244.97,61.04,0.00,233.15
2,0,909,S20,0.034,1.038,0.031,33.48387097,21.16780940,0,1541,0.00,2243.70,0.00,0.00,0.00
2,3,980,M,0.033,0.732,0.027,27.11111111,23.61991192,0,0,#N/A,#N/A,#N/A,#N/A,#N/A
2,9,1091,S04,0.028,0.596,0.026,22.92307692,24.33786233,0,0,2.49,2242.13,57.98,0.00,236.55
2,4,1091,S08,0.025,0.604,0.029,20.82758621,22.31802259,0,1542,2.41,2243.51,57.92,0.00,229.76
2,6,1091,S12,0.021,0.624,0.018,34.66666667,32.58285073,1548,1545,2.45,2243.89,57.93,0.00,234.93
2,2,1091,M,0.029,0.610,0.012,50.83333333,44.94691449,0,0,2.28,2246.22,58.06,0.00,244.68
2,0,1091,S04,0.020,0.566,0.020,28.30000000,29.96988564,1541,1537,0.00,2253.49,0.00,0.00,0.00
2,0,1091,S09,0.020,0.569,0.026,21.88461538,24.33786233,0,1548,0.00,2254.86,0.00,0.00,0.00
2,4,1091,M,0.033,0.594,0.021,28.28571429,28.83191546,1577,1577,2.27,2278.69,57.94,0.00,241.45
2,3,1091,S03,0.015,0.600,0.013,46.15384615,42.18126779,1558,1554,2.40,2286.02,57.82,0.00,231.17
2,3,1091,S07,0.017,0.606,0.022,27.54545455,27.78715793,1551,1551,2.31,2281.72,57.99,0.00,236.78
2,5,1091,S11,0.018,0.600,0.016,37.50000000,35.77449321,1564,1566,2.80,2284.92,57.92,0.00,266.79
2,6,1091,S15,0.019,0.559,0.029,19.27586207,22.31802259,1554,1554,2.39,2287.41,58.47,0.00,241.57
2,8,1091,S19,0.030,0.584,0.025,23.36000000,25.10710746,0,1552,2.69,2284.31,57.76,0.00,258.44
2,4,1091,S23,0.028,0.594,0.016,37.12500000,35.77449321,0,1552,2.48,2284.22,58.00,0.00,235.39
2,6,1091,M,0.019,0.595,0.017,35.00000000,34.09448306,1596,1600,2.35,2282.75,57.69,0.00,234.25
2,5,1091,M,0.016,0.570,0.019,30.00000000,31.21470086,1589,1589,2.29,2282.37,57.97,0.00,243.80
2,3,1091,S04,0.022,0.591,0.028,21.10714286,22.94811947,0,0,2.68,2283.56,57.97,0.00,254.63
2,2,1091,S08,0.021,0.562,0.027,20.81481481,23.61991192,1552,1556,2.81,2284.95,58.15,0.00,266.69
2,5,1091,S04,0.016,0.550,0.018,30.55555556,32.58285073,0,0,2.37,2284.00,58.18,0.00,233.67
2,2,1091,S08,0.025,0.548,0.027,20.29629630,23.61991192,1558,1559,2.52,2282.99,57.89,0.00,239.92
2,6,1091,S12,0.015,0.549,0.030,18.30000000,21.72572514,0,1557,2.48,2285.61,58.03,0.00,241.28
2,3,1091,M,0.011,0.594,0.026,22.84615385,24.33786233,1591,1591,2.35,2246.49,57.65,0.00,239.53
2,2,1091,S04,0.018,0.589,0.013,45.30769231,42.18126779,1580,1580,2.45,2244.40,57.80,0.00,234.06
2,3,1091,S08,0.022,0.550,0.016,34.37500000,35.77449321,0,0,2.36,2242.72,57.97,0.00,233.04
2,3,1091,S12,0.016,0.580,0.022,26.36363636,27.78715793,1583,1583,2.57,2246.51,58.04,0.00,243.78
2,5,1091,S16,0.024,0.547,0.028,19.53571429,22.94811947,1564,1549,2.50,2245.66,58.25,0.00,235.16
2,5,1091,S20,0.015,0.587,0.028,20.96428571,22.94811947,0,1563,2.55,2247.05,57.81,0.00,242.14
2,4,1091,S24,0.016,0.588,0.014,42.00000000,39.77262916,1567,1563,2.69,2245.66,57.88,0.00,256.29
2,2,1091,M,0.016,0.605,0.011,55.00000000,48.15942887,0,0,2.40,2246.94,57.66,0.00,239.12
2,6,1091,S28,0.019,0.603,0.018,33.50000000,32.58285073,1572,1574,2.96,2243.12,57.74,0.00,284.31
2,2,1091,S04,0.018,0.586,0.020,29.30000000,29.96988564,1570,1694,2.80,2234.24,58.20,0.00,264.54
2,2,1091,S08,0.015,0.559,0.021,26.61904762,28.83191546,1562,1548,2.64,2231.56,57.85,0.00,250.95
2,3,1091,S12,0.023,0.590,0.022,26.81818182,27.78715793,0,0,2.87,2234.24,57.94,0.00,273.56
2,4,1091,S16,0.017,0.613,0.023,26.65217391,26.82423957,1577,1660,2.78,2233.96,58.11,0.00,263.12
2,3,1091,S19,#N/A,#N/A,#N/A,#N/A,#N/A,1558,1563,2.68,2233.61,58.22,0.00,253.88
2,2,1091,S04,0.022,0.600,0.018,33.33333333,32.58285073,1562,1558,2.68,2234.11,57.97,0.00,254.45
2,3,1091,S08,0.021,0.580,0.021,27.61904762,28.83191546,1570,1561,2.68,2234.04,58.15,0.00,253.80
2,2,1091,S12,0.023,0.582,0.028,20.78571429,22.94811947,1554,1550,2.85,2233.85,57.97,0.00,271.25
2,5,1091,S16,0.015,0.579,0.018,32.16666667,32.58285073,1557,1557,2.60,2234.08,57.81,0.00,248.05
2,0,1091,S17,0.018,0.576,0.026,22.15384615,24.33786233,1538,1531,2.59,2232.86,57.78,0.00,247.36
2,6,1091,S20,0.028,0.579,0.028,20.67857143,22.94811947,0,0,2.57,2236.32,57.91,0.00,245.42
2,6,1091,M,0.016,0.579,0.009,64.33333333,56.47110389,0,1590,2.40,2230.24,57.91,0.00,235.14
2,7,1091,M,0.018,0.510,0.025,20.40000000,25.10710746,0,0,2.81,2230.27,55.34,0.00,237.45
2,3,1092,S04,0.020,1.010,0.024,42.08333333,25.93359266,1549,1542,2.48,2235.86,57.97,0.00,236.89
2,2,1092,S08,0.023,1.064,0.011,96.72727273,48.15942887,1550,1546,2.49,2236.09,57.84,0.00,240.41
2,4,1092,S12,0.020,1.047,0.020,52.35000000,29.96988564,0,1556,2.60,2230.71,58.02,0.00,246.55
2,6,1092,S16,0.026,1.068,0.019,56.21052632,31.21470086,0,1564,2.36,2237.20,57.80,0.00,231.68
2,7,1092,S20,0.021,1.031,0.027,38.18518519,23.61991192,0,1549,2.50,2232.35,58.03,0.00,238.48
2,4,1086,S24,0.028,0.725,0.025,29.00000000,25.10710746,1555,1553,2.49,2230.99,57.97,0.00,236.86
2,2,1086,M,0.029,0.713,0.029,24.58620690,22.31802259,1586,1586,2.34,2229.37,57.42,0.00,233.60
2,4,1086,S04,0.026,0.676,0.014,48.28571429,39.77262916,0,0,2.44,2232.09,57.97,0.00,234.13
2,6,1086,S09,0.023,0.704,0.028,25.14285714,22.94811947,1562,1562,2.47,2232.47,57.84,0.00,235.58
2,5,1087,S12,0.022,1.206,0.019,63.47368421,31.21470086,1702,1702,2.42,2232.16,57.96,0.00,231.97
2,5,1087,S16,0.022,1.185,0.024,49.37500000,25.93359266,1546,1546,2.83,2229.62,58.09,0.00,269.39
2,6,1087,S20,0.031,1.187,0.027,43.96296296,23.61991192,0,1553,2.97,2230.99,57.95,0.00,281.76
2,6,1087,M,0.027,1.172,0.016,73.25000000,35.77449321,1561,1561,2.29,2232.21,57.85,0.00,240.20
2,5,1087,S04,0.021,1.157,0.024,48.20833333,25.93359266,1544,1544,2.21,2233.17,58.12,0.00,241.87
2,5,1087,S08,0.021,1.200,0.027,44.44444444,23.61991192,1554,1548,2.72,2232.29,58.03,0.00,259.04
2,5,1087,S12,0.024,1.167,0.025,46.68000000,25.10710746,1556,1569,2.79,2228.87,57.79,0.00,265.95
2,4,1087,M,0.017,1.180,0.028,42.14285714,22.94811947,1560,1560,2.40,2224.66,57.70,0.00,235.59
2,2,1091,S04,0.015,0.601,0.030,20.03333333,21.72572514,0,1553,2.37,2234.13,57.76,0.00,233.37
2,2,1089,S16,0.010,0.293,0.007,41.85714286,68.93209842,0,1572,2.48,2227.66,58.28,0.00,234.60
2,3,1089,S20,0.017,0.281,0.009,31.22222222,56.47110389,0,1567,2.76,2227.48,58.05,0.00,261.93
2,3,1089,M,0.015,0.306,0.007,43.71428571,68.93209842,0,1572,2.47,2224.90,57.63,0.00,237.58
2,7,1089,S04,0.015,0.288,0.009,32.00000000,56.47110389,0,1568,2.55,2229.89,58.15,0.00,247.67
2,3,1091,S08,0.026,0.614,0.009,68.22222222,56.47110389,1562,1561,2.61,2228.31,58.09,0.00,249.24
2,3,1091,S12,0.020,0.577,0.015,38.46666667,37.65403131,1567,1567,2.50,2230.73,57.94,0.00,239.19
2,2,1091,S16,0.025,0.584,0.027,21.62962963,23.61991192,1572,1567,2.49,2231.63,58.01,0.00,237.33
2,4,1091,S20,0.021,0.574,0.030,19.13333333,21.72572514,1564,1564,2.51,2231.34,58.13,0.00,236.99
2,6,1091,S23,0.021,0.570,0.028,20.35714286,22.94811947,1546,1546,2.74,2228.52,58.12,0.00,260.01
2,5,1086,S26,0.027,0.702,0.023,30.52173913,26.82423957,1703,1546,2.61,2229.66,57.54,0.00,250.71
2,6,1089,M,0.025,0.337,0.008,42.12500000,62.00271238,0,1596,2.32,2225.95,57.87,0.00,238.45
2,8,1091,S04,0.023,0.602,0.017,35.41176471,34.09448306,0,0,2.38,2224.98,57.96,0.00,238.42
2,3,1091,S08,0.020,0.603,0.009,67.00000000,56.47110389,1554,1557,2.57,2228.76,58.06,0.00,243.54
2,3,1091,S12,0.023,0.575,0.026,22.11538462,24.33786233,1555,1555,2.63,2228.98,58.18,0.00,249.76
2,7,1091,S16,0.021,0.584,0.029,20.13793103,22.31802259,1564,1558,2.22,2226.87,57.93,0.00,245.74
2,5,1091,S20,0.025,0.583,0.017,34.29411765,34.09448306,1568,1568,2.73,2228.52,57.68,0.00,262.78
2,5,1086,M,0.033,0.718,0.025,28.72000000,25.10710746,1583,1583,2.40,2225.04,57.78,0.00,238.01
2,6,1091,M,0.015,0.575,0.017,33.82352941,34.09448306,1564,1575,2.62,2250.03,57.82,0.00,247.17
2,5,1091,S04,0.021,0.544,0.017,32.00000000,34.09448306,1556,1541,2.62,2252.45,58.07,0.00,249.08
2,3,1091,S08,0.021,0.564,0.029,19.44827586,22.31802259,0,1560,2.78,2250.07,57.91,0.00,263.89
2,2,1091,S12,0.019,0.583,0.024,24.29166667,25.93359266,0,1541,2.72,2251.04,57.68,0.00,260.69
2,3,1091,S16,0.025,0.584,0.024,24.33333333,25.93359266,1563,1563,2.92,2252.34,57.97,0.00,279.80
2,2,1091,S20,0.022,0.525,0.020,26.25000000,29.96988564,1692,1564,2.92,2253.39,58.18,0.00,275.31
2,3,1091,S24,0.022,0.550,0.039,14.10256410,17.64296713,1559,1548,2.76,2256.05,58.10,0.00,262.45
2,2,1091,S28,0.018,0.588,0.025,23.52000000,25.10710746,1547,1547,2.73,2248.46,58.20,0.00,257.67
2,6,1091,M,0.024,0.597,0.012,49.75000000,44.94691449,0,1596,2.43,2248.67,57.38,0.00,233.78
2,2,1091,M,0.022,0.587,0.027,21.74074074,23.61991192,1693,1693,2.36,2250.04,57.76,0.00,232.25
2,2,1091,S04,0.022,0.570,0.027,21.11111111,23.61991192,1541,1535,2.66,2254.55,57.77,0.00,254.59
2,6,1091,S12,0.018,0.613,0.019,32.26315789,31.21470086,0,1549,2.82,2256.07,57.93,0.00,267.90
